goIdx,name,category,catNo,desc,source
2081,장민정,방송인,114,능숙한 행사진행을 이끄는 팔방미인 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2081&CatNo=114
2080,고선영,방송인,114,빛나는 비쥬얼로 행사의 분위기를 밝히는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2080&CatNo=114
2079,황인성,방송인,114,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=2079&CatNo=114
2076,최하나,방송인,114,자연스런 멘트와 톤으로 행사장의 분위기를 이끌어가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2076&CatNo=114
2063,조서연,방송인,114,빛나는 비쥬얼로 행사의 분위기를 밝히는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2063&CatNo=114
2061,장혜선,방송인,114,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=2061&CatNo=114
2055,이지현,방송인,114,빛나는 비쥬얼로 행사의 분위기를 밝히는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2055&CatNo=114
2054,이승희,방송인,114,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=2054&CatNo=114
2047,유한솔,방송인,114,빛나는 비쥬얼로 행사의 분위기를 밝히는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2047&CatNo=114
2046,엄지민,방송인,114,빛나는 비쥬얼로 행사의 분위기를 밝히는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2046&CatNo=114
2045,안예은,방송인,114,"품격있는 진행, 품격있는 멘트로 행사의 분위기를 만들어가는 MC",https://www.artsro.com/right/enter_view.html?GoIdx=2045&CatNo=114
2044,김진주,방송인,114,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=2044&CatNo=114
2042,김주아,방송인,114,"품격있는 진행, 품격있는 멘트로 행사의 분위기를 만들어가는 아나운서",https://www.artsro.com/right/enter_view.html?GoIdx=2042&CatNo=114
2041,김은별,방송인,114,"깔끔한 진행 , 자연스런 분위기로 행사을 이끌어나가는 MC",https://www.artsro.com/right/enter_view.html?GoIdx=2041&CatNo=114
2040,김설희,방송인,114,품격있는 진행을 보여주는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2040&CatNo=114
2038,임지원,방송인,114,"품격 있는 진행, 신뢰받는 목소리",https://www.artsro.com/right/enter_view.html?GoIdx=2038&CatNo=114
2036,김빅토리아노,방송인,114,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=2036&CatNo=114
2032,김미영,방송인,114,고급스러운 분위기를 만들어나가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2032&CatNo=114
2030,김나연,방송인,114,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=2030&CatNo=114
2029,고영서,방송인,114,자연스런 멘트와 톤으로 행사장의 분위기를 이끌어가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2029&CatNo=114
2018,강나연,방송인,114,빛나는 비쥬얼로 행사의 분위기를 밝히는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2018&CatNo=114
1988,황예린,방송인,114,TPO에 맞는 톤앤매너 ! 아나운서 황예린입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=1988&CatNo=114
1987,박권,방송인,114,깔끔한 멘트와 깔끔한 진행으로 행사의 격을 높이는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1987&CatNo=114
1986,김우중,방송인,114,순조로운 행사진행을 제공하는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1986&CatNo=114
1985,김소현,방송인,114,정확한 정보전달 및 멘트를 통해 높은 수준의 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1985&CatNo=114
1984,김세영,방송인,114,빛나는 비쥬얼을 행사장의 분위기를 밝게 만들어가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1984&CatNo=114
1910,오수정,방송인,114,상큼한 미소를 가진 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=1910&CatNo=114
1902,김성,방송인,114,"매끄러운 진행으로 한국어, 영어 능통한 만능 아나운서!",https://www.artsro.com/right/enter_view.html?GoIdx=1902&CatNo=114
1874,추보라,방송인,114,다양한 스포츠 행사 경험을 가진 골프 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1874&CatNo=114
1873,최민지,방송인,114,능숙한 행사진행을 이끄는 팔방미인 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1873&CatNo=114
1868,정아영,방송인,114,자연스런 멘트와 톤으로 행사장의 분위기를 이끌어가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1868&CatNo=114
1866,장나연,방송인,114,품격있는 비쥬얼과 보이스톤으로 행사의 격을 높이는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1866&CatNo=114
1863,정순주,방송인,114,밝은 에너지와 열정으로 행사의 분위기를 띄우는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1863&CatNo=114
1859,김하나,방송인,114,품격있는 진행을 보여주는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1859&CatNo=114
1856,신미정,방송인,114,다재다능한 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1856&CatNo=114
1850,박지영,방송인,114,생중계에서 빛을 발하는  안정감 있는 리포팅,https://www.artsro.com/right/enter_view.html?GoIdx=1850&CatNo=114
1844,박가영,방송인,114,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1844&CatNo=114
1840,김승주,방송인,114,깔끔한 진행과 정확한 딕션을 통해 정석을 보여주는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1840&CatNo=114
1815,장새론,방송인,114,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1815&CatNo=114
1811,오혜선,방송인,114,높은 수준의 정보 전달과 준비성을 통하여 완벽한 행사를 추구하는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1811&CatNo=114
1761,한보람,방송인,114,"깔끔한 진행 , 자연스런 분위기로 행사을 이끌어나가는 MC",https://www.artsro.com/right/enter_view.html?GoIdx=1761&CatNo=114
1679,소슬지,방송인,114,본격 연예 한밤 선물요정 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1679&CatNo=114
1434,송희태,방송인,114,"진행력, 순발력을 고루 갖춘 만능 아나운서, 송희태",https://www.artsro.com/right/enter_view.html?GoIdx=1434&CatNo=114
1222,박지혜,방송인,114,밝은에너지와 품격과 센스를 갖춘 아나운서!,https://www.artsro.com/right/enter_view.html?GoIdx=1222&CatNo=114
1079,강지혜,방송인,114,"품격있는 진행, 품격있는 멘트로 행사의 분위기를 만들어가는 MC",https://www.artsro.com/right/enter_view.html?GoIdx=1079&CatNo=114
825,강령아,방송인,114,정확한 정보전달 및 멘트를 통해 높은 수준의 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=825&CatNo=114
707,이나은,방송인,114,아름다운 비쥬얼과 고급스런 목소리로 행사를 진행하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=707&CatNo=114
300,김민아,방송인,114,품격 있는 멘트와 톤을 가진 골프 및 스포츠 진행 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=300&CatNo=114
428,지민,방송인,69,시상식부터 레크레이션 진행까지 다재다능 행사 MC,https://www.artsro.com/right/enter_view.html?GoIdx=428&CatNo=69
637,정소림,방송인,69,입담과 순발력으로 게임에 생명력 불어넣는 스토리텔러!!,https://www.artsro.com/right/enter_view.html?GoIdx=637&CatNo=69
425,고아침,방송인,69,품격있는 진행을 제공하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=425&CatNo=69
430,최재우,방송인,69,맛깔스런 멘트와 위트있는 진행으로 행사를 만들어가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=430&CatNo=69
689,김현영,방송인,69,행사장을 빛내는 비쥬얼을 가진 MC,https://www.artsro.com/right/enter_view.html?GoIdx=689&CatNo=69
427,전성현,방송인,69,재치있는 입담과 센스로 행사에서 웃음 꽃을 만드는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=427&CatNo=69
426,배준하,방송인,69,진행의 달인! 행사의 지존!,https://www.artsro.com/right/enter_view.html?GoIdx=426&CatNo=69
4780,MC하루,방송인,69,행사를 위한 최고의 선택  mc하루,https://www.artsro.com/right/enter_view.html?GoIdx=4780&CatNo=69
4773,MC 최미나,방송인,69,밝은에너지를 선사하는 진행자 최미나와 함께하세요!,https://www.artsro.com/right/enter_view.html?GoIdx=4773&CatNo=69
4749,손예윤,방송인,69,"각종 축제 및 체육대회, 방송 프로그램에서 활약하는 MC 손예윤입니다.",https://www.artsro.com/right/enter_view.html?GoIdx=4749&CatNo=69
4691,손단,방송인,69,품격 있고 따뜻한 진행 MC 손,https://www.artsro.com/right/enter_view.html?GoIdx=4691&CatNo=69
4673,MC 강성연,방송인,69,"함께하는 마음을 나누는 진행자, 털보 강성연의 사회",https://www.artsro.com/right/enter_view.html?GoIdx=4673&CatNo=69
4624,MC아빈,방송인,69,"노래부터 댄스, MC까지 가능한 팔방미인",https://www.artsro.com/right/enter_view.html?GoIdx=4624&CatNo=69
4449,편무송,방송인,69,청춘의 에너지와 친절한 진행으로 함께하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=4449&CatNo=69
4420,여선아MC,방송인,69,깔끔하고 재치있는 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=4420&CatNo=69
4418,임건준,방송인,69,수많은 현장이 증명한 MC,https://www.artsro.com/right/enter_view.html?GoIdx=4418&CatNo=69
4416,이요셉,방송인,69,"""즐거움""을 추구하는 MC이요셉입니다.",https://www.artsro.com/right/enter_view.html?GoIdx=4416&CatNo=69
4415,김성우,방송인,69,트렌디하고 재미있는 진행으로 행사에 확실한 마침표를 찍어드립니다.,https://www.artsro.com/right/enter_view.html?GoIdx=4415&CatNo=69
4413,장예림,방송인,69,무대위의 에너자이저,https://www.artsro.com/right/enter_view.html?GoIdx=4413&CatNo=69
4412,이수혁,방송인,69,진심을 담아 소통하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=4412&CatNo=69
4411,강바다,방송인,69,"사랑받아, 행복받아, 웃음바다!",https://www.artsro.com/right/enter_view.html?GoIdx=4411&CatNo=69
4409,이형우,방송인,69,에너제틱하고 생동감 넘치는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=4409&CatNo=69
4408,MC 손재희,방송인,69,기업행사 /송년회/ 체육대회/ 가족행사 /워크숍 등 여러분의 행사를 최고의 순간으로 선물 드리겠습니다.,https://www.artsro.com/right/enter_view.html?GoIdx=4408&CatNo=69
4346,MC이태권,방송인,69,상상을 현실로 견인하겠습니다!,https://www.artsro.com/right/enter_view.html?GoIdx=4346&CatNo=69
4332,MC반석,방송인,69,행사를 가장 잘하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=4332&CatNo=69
4301,조현아,방송인,69,성공적인 행사를 만드는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=4301&CatNo=69
4110,황진기,방송인,69,"유쾌,상쾌,통쾌 명 MC 황진기",https://www.artsro.com/right/enter_view.html?GoIdx=4110&CatNo=69
4000,MC 닥터,방송인,69,진행 박사 MC 닥터!,https://www.artsro.com/right/enter_view.html?GoIdx=4000&CatNo=69
3971,MC 배선재,방송인,69,김성주 아나운서 느낌의 깔끔하고 유쾌한 진행,https://www.artsro.com/right/enter_view.html?GoIdx=3971&CatNo=69
3931,MC윤참,방송인,69,텐션 좋은 MC 개그유튜버 윤참!!!,https://www.artsro.com/right/enter_view.html?GoIdx=3931&CatNo=69
3930,김효정,방송인,69,팬미팅 전문 MC 김효정입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=3930&CatNo=69
3903,MC이슈,방송인,69,"챔피언스 필드 최초의 장내 진행자이자 레크리에이션 강사, 행사MC",https://www.artsro.com/right/enter_view.html?GoIdx=3903&CatNo=69
3613,임하람,방송인,69,힘 있는 목소리와 센스 있는 진행 실력을 가진 MC 입니다!,https://www.artsro.com/right/enter_view.html?GoIdx=3613&CatNo=69
3612,오한교,방송인,69,공식행사와 레크레이션. 정중함과 유쾌함을 한큐에,https://www.artsro.com/right/enter_view.html?GoIdx=3612&CatNo=69
3599,김재성,방송인,69,보기만 해도 기분 좋아지는 남자 MC 김재성입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=3599&CatNo=69
3580,송지훈,방송인,69,텐션있고 트렌디한 모든 행사 가능한 올라운더 MC,https://www.artsro.com/right/enter_view.html?GoIdx=3580&CatNo=69
3556,MC 감동,방송인,69,"행사, 분위기가 바뀝니다! 행사는 MC 감동!",https://www.artsro.com/right/enter_view.html?GoIdx=3556&CatNo=69
3542,김진완,방송인,69,프로페셔널한 즐거움을 선사합니다!,https://www.artsro.com/right/enter_view.html?GoIdx=3542&CatNo=69
3540,하나리,방송인,69,마음을 울리는 MC 하나리,https://www.artsro.com/right/enter_view.html?GoIdx=3540&CatNo=69
3514,이승훈,방송인,69,알아서 잘 딱! 깔끔하고 센스있게!,https://www.artsro.com/right/enter_view.html?GoIdx=3514&CatNo=69
3496,박시원,방송인,69,마음을 움직이는 진행자,https://www.artsro.com/right/enter_view.html?GoIdx=3496&CatNo=69
3414,최관우,방송인,69,,https://www.artsro.com/right/enter_view.html?GoIdx=3414&CatNo=69
3413,이상학,방송인,69,전문 쇼호스트,https://www.artsro.com/right/enter_view.html?GoIdx=3413&CatNo=69
3412,김도현,방송인,69,,https://www.artsro.com/right/enter_view.html?GoIdx=3412&CatNo=69
3409,한국남,방송인,69,,https://www.artsro.com/right/enter_view.html?GoIdx=3409&CatNo=69
3261,문지훈,방송인,69,특별함을 더할 수 있는 재능으로 많은 분들의 뜻깊은 시간을 책임지겠습니다.,https://www.artsro.com/right/enter_view.html?GoIdx=3261&CatNo=69
3252,현승훈,방송인,69,소통 하는 MC! 웃음과 감동을 선사하는 MC!,https://www.artsro.com/right/enter_view.html?GoIdx=3252&CatNo=69
3213,MC섭이,방송인,69,만능입담 MC섭이,https://www.artsro.com/right/enter_view.html?GoIdx=3213&CatNo=69
3156,박제인,방송인,69,"도서 인플루언서, 북토크쇼 MC. 생각대로사는여자 박제인 입니다.",https://www.artsro.com/right/enter_view.html?GoIdx=3156&CatNo=69
3154,신해인,방송인,69,육아맘 쇼호스트 뚜아맘 신해인,https://www.artsro.com/right/enter_view.html?GoIdx=3154&CatNo=69
3153,서민지,방송인,69,"그래! 서민지 하면 그래서, 민지",https://www.artsro.com/right/enter_view.html?GoIdx=3153&CatNo=69
3151,최우린,방송인,69,다재다능한 매력을 갖춘 쇼호스트 최우린,https://www.artsro.com/right/enter_view.html?GoIdx=3151&CatNo=69
3149,신예원,방송인,69,멋있게! 맛있게! 진행하는 오감만족 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=3149&CatNo=69
3148,한동욱,방송인,69,레크레이션 강사 MC 한동욱,https://www.artsro.com/right/enter_view.html?GoIdx=3148&CatNo=69
3147,윤은진,방송인,69,"강력한 push, 라이브 커머스 선수. 쇼호스트 윤은진",https://www.artsro.com/right/enter_view.html?GoIdx=3147&CatNo=69
3146,신진경,방송인,69,"독보적인 캐릭터, 깔끔한 진행력_자꾸만 생각나는 MC신진경",https://www.artsro.com/right/enter_view.html?GoIdx=3146&CatNo=69
3126,정영,방송인,69,기업행사 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=3126&CatNo=69
3095,김성민,방송인,69,단 10분이면 당신의 마음을 사로 잡습니다.,https://www.artsro.com/right/enter_view.html?GoIdx=3095&CatNo=69
3025,김리아(닐리리아),방송인,69,"MC, 쇼호스트, 도슨트, 먹방까지 모든게 가능한 높은 텐션의 만능 엔터테이너",https://www.artsro.com/right/enter_view.html?GoIdx=3025&CatNo=69
2979,유영훈,방송인,69,MC계의 작은 거인,https://www.artsro.com/right/enter_view.html?GoIdx=2979&CatNo=69
2652,변현무,방송인,69,귀를 훔치는것이 아닌 가슴을 흔드는 말을 하는 사,https://www.artsro.com/right/enter_view.html?GoIdx=2652&CatNo=69
2456,박소윤,방송인,69,장르를 넘나드는 매력적인 진행,https://www.artsro.com/right/enter_view.html?GoIdx=2456&CatNo=69
2290,강대일,방송인,69,마이크로 설레임을 전하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2290&CatNo=69
2136,MC범식,방송인,69,"소통, 공감, 철저한 사전 준비",https://www.artsro.com/right/enter_view.html?GoIdx=2136&CatNo=69
2125,가영훈,방송인,69,진행에 진심을 담아 소통하는 MC 가영훈,https://www.artsro.com/right/enter_view.html?GoIdx=2125&CatNo=69
2077,이채원,방송인,69,"깔끔한 진행 , 자연스런 분위기로 행사을 이끌어나가는 MC",https://www.artsro.com/right/enter_view.html?GoIdx=2077&CatNo=69
2051,이상혁,방송인,69,재치있는 멘트와 자연스런 진행을 보여주는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2051&CatNo=69
1981,지영웅,방송인,69,모든 행사가 가능한 팔방미인 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=1981&CatNo=69
1979,조은설,방송인,69,공식행사부터 레크리에이션까지 모두 잘하는 장르불문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1979&CatNo=69
1978,조민성,방송인,69,"재미있는 행사진행 , 품격있는 행사, 화이팅한 에너지의 스포츠아나운서 출신 전문MC",https://www.artsro.com/right/enter_view.html?GoIdx=1978&CatNo=69
1974,장우성,방송인,69,경력 18년차 베테랑 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1974&CatNo=69
1973,이성화,방송인,69,10년의 노하우가 빛나는 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1973&CatNo=69
1970,이성혁,방송인,69,매일 매일이 새로운 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1970&CatNo=69
1969,유황준,방송인,69,"웃음이 끊이지 않는,행복을 전하는 따뜻한 MC",https://www.artsro.com/right/enter_view.html?GoIdx=1969&CatNo=69
1967,안서인,방송인,69,프로 골퍼 출신 전문 골프 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1967&CatNo=69
1966,선행,방송인,69,깨알 같은 즐거움을 선사하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1966&CatNo=69
1964,MC정아,방송인,69,재치있는 멘트와 자연스런 진행! MC정아,https://www.artsro.com/right/enter_view.html?GoIdx=1964&CatNo=69
1961,강예훈,방송인,69,"깔끔한 진행 , 자연스런 분위기로 행사을 이끌어나가는 MC",https://www.artsro.com/right/enter_view.html?GoIdx=1961&CatNo=69
1960,MC한석,방송인,69,재치있는 입담을 가진 다재다능 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=1960&CatNo=69
1911,김태진,방송인,69,웃음과 행복함이 가득한 행사를 만들어나가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1911&CatNo=69
1803,최홍석,방송인,69,깔끔한 멘트와 깔끔한 진행으로 행사의 격을 높이는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1803&CatNo=69
1801,한성규,방송인,69,넘치는 열정과 청량한 목소리를 가진 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1801&CatNo=69
1799,연호진,방송인,69,깔끔한 진행과 함께하는 순조로운 행사를 지향하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1799&CatNo=69
1798,송상호,방송인,69,게스트를 즐겁게 만들어주는 재치있는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1798&CatNo=69
1794,현명호,방송인,69,101퍼센트의 감동을 주는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1794&CatNo=69
1792,황인철,방송인,69,"안녕하세요, 노래하는 MC황인철입니다.",https://www.artsro.com/right/enter_view.html?GoIdx=1792&CatNo=69
1790,이강문,방송인,69,자신감과 긍정이 넘치는 행사 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1790&CatNo=69
1787,김연태,방송인,69,"다시 찾게 되는 진행자, 김연태MC",https://www.artsro.com/right/enter_view.html?GoIdx=1787&CatNo=69
1786,배은한,방송인,69,웃음 가득한 행사를 만들어가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1786&CatNo=69
1782,최은지,방송인,69,"MC,배우,ESPORTS등 다양한 분야를 섭렵한 팔방미인 MC",https://www.artsro.com/right/enter_view.html?GoIdx=1782&CatNo=69
1781,MC하루(조하루),방송인,69,사람들의 원하는것을 자연스럽게 이끌어내는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1781&CatNo=69
1779,MC드래곤,방송인,69,다양한 컨텐츠를 재미있게 다룰수 있는 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=1779&CatNo=69
1556,김학준 ( MC준),방송인,69,"유쾌 그 자체의 아나운서, MC",https://www.artsro.com/right/enter_view.html?GoIdx=1556&CatNo=69
1389,조승희,방송인,69,개그우먼계의 MC강자,https://www.artsro.com/right/enter_view.html?GoIdx=1389&CatNo=69
1388,문규박,방송인,69,코미디빅리그 출신 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1388&CatNo=69
1081,MC노성민,방송인,69,트렌드에 맞춘 진행,https://www.artsro.com/right/enter_view.html?GoIdx=1081&CatNo=69
1046,MC필,방송인,69,현장에서 필쏘굿을 외치게 하는 11년차 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1046&CatNo=69
996,정준기,방송인,69,"기억하세요 마이크 잡는 예술가, 사회자 정준기입니다.",https://www.artsro.com/right/enter_view.html?GoIdx=996&CatNo=69
854,방주영,방송인,69,깔끔한 목소리 재치 있는 진행 방주영,https://www.artsro.com/right/enter_view.html?GoIdx=854&CatNo=69
749,이상윤,방송인,69,행사에 품격을 더하는 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=749&CatNo=69
690,송이진,방송인,69,산뜻한 비쥬얼로 행사의 분위기를 활기차게 만드는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=690&CatNo=69
657,MC휘,방송인,69,친구처럼 친근하고 편안한 MC,https://www.artsro.com/right/enter_view.html?GoIdx=657&CatNo=69
556,정의진,방송인,69,"한,중,일 행사진행이 가능한 다재다능 MC",https://www.artsro.com/right/enter_view.html?GoIdx=556&CatNo=69
525,김용주,방송인,69,라디오 DJ 출신 진행자,https://www.artsro.com/right/enter_view.html?GoIdx=525&CatNo=69
432,윤희정,방송인,71,완벽한 진행과 품격있는 분위기를 만들어내는 완벽한 MC,https://www.artsro.com/right/enter_view.html?GoIdx=432&CatNo=71
545,김경미,방송인,71,수많은 행사 진행 경력과 안정적인 행사진행을 이루어내는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=545&CatNo=71
436,김연진,방송인,71,"국제행사,정부공식행사 전문 아나운서/영어MC",https://www.artsro.com/right/enter_view.html?GoIdx=436&CatNo=71
433,켈리 박,방송인,71,정확한 정보전달 및 멘트를 통해 높은 수준의 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=433&CatNo=71
548,박신영,방송인,71,동시 통역이 가능한 영어 및 스포츠 행사 전문 MC,https://www.artsro.com/right/enter_view.html?GoIdx=548&CatNo=71
694,이승희,방송인,71,"영어,스페인어,한국어 동시 진행 가능한 통역전문MC",https://www.artsro.com/right/enter_view.html?GoIdx=694&CatNo=71
546,김현영,방송인,71,빛나는 비쥬얼로 행사의 분위기를 밝히는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=546&CatNo=71
698,조주연,방송인,71,능숙한 통번역으로 깔끔한 진행을 제공하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=698&CatNo=71
696,이지현,방송인,71,완벽한 통번역 및 매끄러운 행사진행을 제공하는 영어행사 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=696&CatNo=71
693,김기현,방송인,71,"한국어,영어 행사 진행이 가능한 MC",https://www.artsro.com/right/enter_view.html?GoIdx=693&CatNo=71
692,권소아,방송인,71,원어민 수준의 영어실력을 자랑하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=692&CatNo=71
4801,FRANCHESKA DYNE-HONG (홍다인),방송인,71,프로페셔널한 진행과 섬세한 소통을 하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=4801&CatNo=71
4689,최슬기,방송인,71,글로벌 무대에서 활약하는 3개 국어(한국어·영어·일본어) 전문 MC 최슬기,https://www.artsro.com/right/enter_view.html?GoIdx=4689&CatNo=71
4679,서희정,방송인,71,행사의 품격을 높이는 따뜻하고 깔끔한 진행,https://www.artsro.com/right/enter_view.html?GoIdx=4679&CatNo=71
4676,박기훈,방송인,71,신뢰감과 호감을 주는 깊이 있는 목소리,https://www.artsro.com/right/enter_view.html?GoIdx=4676&CatNo=71
4302,김채원,방송인,71,따뜻한 소통과 안정된 진행으로 현장을 이끄는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=4302&CatNo=71
4081,박유진,방송인,71,진심을 담아 좋은 목소리로 보답드립니다.,https://www.artsro.com/right/enter_view.html?GoIdx=4081&CatNo=71
4020,오들희,방송인,71,국제적으로 다양한 경험을 보유하고 있는 아나운서!,https://www.artsro.com/right/enter_view.html?GoIdx=4020&CatNo=71
4019,김유수,방송인,71,어떤 상황에서도 유연하고  센스있는 밝은 아나운서!,https://www.artsro.com/right/enter_view.html?GoIdx=4019&CatNo=71
4016,나경진,방송인,71,,https://www.artsro.com/right/enter_view.html?GoIdx=4016&CatNo=71
3995,박서정,방송인,71,"글로벌 IT·AI·금융 컨퍼런스부터 정부기관·국제포럼·기업 VIP 행사까지 폭넓게 진행하며, 전문적이고 세련된 진행 역량을 갖춘 국문·영문 전문 MC",https://www.artsro.com/right/enter_view.html?GoIdx=3995&CatNo=71
3994,김정희,방송인,71,탄탄한 발성과 따뜻한 음성으로 행사에 품격을 더하겠습니다.,https://www.artsro.com/right/enter_view.html?GoIdx=3994&CatNo=71
3993,윤혜정,방송인,71,폭넓은 경험을 보유한 전문 통번역가이자 영어 MC,https://www.artsro.com/right/enter_view.html?GoIdx=3993&CatNo=71
3992,오유진,방송인,71,분위기를 스케치하는 사회자,https://www.artsro.com/right/enter_view.html?GoIdx=3992&CatNo=71
3940,김민회,방송인,71,열심으로 진심을 전하는 국제행사 전문 mc 아나운서!,https://www.artsro.com/right/enter_view.html?GoIdx=3940&CatNo=71
3805,제시카,방송인,71,영어방송 기자 및 아나운서 출신의 영어MC 및 한영 통역가입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=3805&CatNo=71
3689,손단,방송인,71,,https://www.artsro.com/right/enter_view.html?GoIdx=3689&CatNo=71
3583,손보련,방송인,71,"9년차 현직 방송인, 국가 공식행사, 국제회의 영어 MC로 활동 중인 KBS 제주 아나운서 손보련입니다.",https://www.artsro.com/right/enter_view.html?GoIdx=3583&CatNo=71
3393,고은재,방송인,71,"한국어,영어 행사 진행이 가능한 MC",https://www.artsro.com/right/enter_view.html?GoIdx=3393&CatNo=71
3366,양혜선,방송인,71,말의 힘을 믿고 증명하는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=3366&CatNo=71
3150,신지원,방송인,71,웃음과 감동이 있는 다양항 행사경험과 노하우있는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=3150&CatNo=71
